pc_time_s,timestamp_ms,P_abs,P_g,P_atm,raw_line
1778765640.8000743,96160,96.51,-2.76,99.27,"96160,96.51,-2.76,99.27,0.00,IDLE,0,-1"
1778765640.9002135,96260,96.51,-2.76,99.27,"96260,96.51,-2.76,99.27,0.00,IDLE,0,-1"
1778765640.999706,96360,96.51,-2.76,99.27,"96360,96.51,-2.76,99.27,0.00,IDLE,0,-1"
1778765641.100109,96460,96.51,-2.76,99.27,"96460,96.51,-2.76,99.27,0.00,IDLE,0,-1"
1778765641.1991284,96560,97.00,-2.27,99.27,"96560,97.00,-2.27,99.27,0.00,IDLE,0,-1"
1778765641.299524,96660,97.24,-2.02,99.27,"96660,97.24,-2.02,99.27,0.00,IDLE,0,-1"
1778765641.4010766,96760,97.98,-1.29,99.27,"96760,97.98,-1.29,99.27,0.00,IDLE,0,-1"
1778765641.4996173,96860,98.22,-1.05,99.27,"96860,98.22,-1.05,99.27,0.00,IDLE,0,-1"
1778765641.6003144,96960,97.98,-1.29,99.27,"96960,97.98,-1.29,99.27,0.00,IDLE,0,-1"
1778765641.7001317,97060,98.22,-1.05,99.27,"97060,98.22,-1.05,99.27,0.00,IDLE,0,-1"
1778765641.7999206,97160,98.22,-1.05,99.27,"97160,98.22,-1.05,99.27,0.00,IDLE,0,-1"
1778765641.9001577,97260,98.22,-1.05,99.27,"97260,98.22,-1.05,99.27,0.00,IDLE,0,-1"
1778765641.9999325,97360,98.22,-1.05,99.27,"97360,98.22,-1.05,99.27,0.00,IDLE,0,-1"
1778765642.0996196,97460,99.93,0.66,99.27,"97460,99.93,0.66,99.27,0.00,IDLE,0,-1"
1778765642.1997776,97560,100.18,0.91,99.27,"97560,100.18,0.91,99.27,0.00,IDLE,0,-1"
1778765642.3004954,97660,100.66,1.40,99.27,"97660,100.66,1.40,99.27,0.00,IDLE,0,-1"
1778765642.4000354,97760,100.91,1.64,99.27,"97760,100.91,1.64,99.27,0.00,IDLE,0,-1"
1778765642.499896,97860,100.91,1.64,99.27,"97860,100.91,1.64,99.27,0.00,IDLE,0,-1"
1778765642.6002548,97960,101.15,1.89,99.27,"97960,101.15,1.89,99.27,0.00,IDLE,0,-1"
1778765642.6999288,98060,100.91,1.64,99.27,"98060,100.91,1.64,99.27,0.00,IDLE,0,-1"
1778765642.8004742,98160,101.15,1.89,99.27,"98160,101.15,1.89,99.27,0.00,IDLE,0,-1"
1778765642.9001198,98260,101.40,2.13,99.27,"98260,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765642.999726,98360,101.15,1.89,99.27,"98360,101.15,1.89,99.27,0.00,IDLE,0,-1"
1778765643.0996807,98460,101.40,2.13,99.27,"98460,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765643.1997945,98560,101.40,2.13,99.27,"98560,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765643.3000538,98660,101.40,2.13,99.27,"98660,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765643.4004252,98760,101.40,2.13,99.27,"98760,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765643.49941,98860,101.40,2.13,99.27,"98860,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765643.6002376,98960,101.40,2.13,99.27,"98960,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765643.6998153,99060,101.64,2.38,99.27,"99060,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765643.79973,99160,101.40,2.13,99.27,"99160,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765643.9004939,99260,101.40,2.13,99.27,"99260,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765644.0002887,99360,101.40,2.13,99.27,"99360,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765644.0997448,99460,101.64,2.38,99.27,"99460,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765644.2002616,99560,101.64,2.38,99.27,"99560,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765644.3003988,99660,101.40,2.13,99.27,"99660,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765644.3998091,99760,101.64,2.38,99.27,"99760,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765644.4993703,99860,101.64,2.38,99.27,"99860,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765644.600249,99960,101.40,2.13,99.27,"99960,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765644.6994011,100060,101.40,2.13,99.27,"100060,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765644.799546,100160,101.64,2.38,99.27,"100160,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765644.9014802,100260,101.64,2.38,99.27,"100260,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765644.9997175,100360,101.40,2.13,99.27,"100360,101.40,2.13,99.27,0.00,IDLE,0,-1"
1778765645.0998557,100460,101.64,2.38,99.27,"100460,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.2009308,100560,101.64,2.38,99.27,"100560,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.3001425,100660,101.64,2.38,99.27,"100660,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.4001248,100760,101.64,2.38,99.27,"100760,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.5003603,100860,101.64,2.38,99.27,"100860,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.5996037,100960,101.64,2.38,99.27,"100960,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.6991417,101060,101.64,2.38,99.27,"101060,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.800711,101160,101.64,2.38,99.27,"101160,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765645.9000328,101260,101.64,2.38,99.27,"101260,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.0002532,101360,101.64,2.38,99.27,"101360,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.0997553,101460,101.64,2.38,99.27,"101460,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.2000766,101560,101.89,2.62,99.27,"101560,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765646.3006697,101660,101.64,2.38,99.27,"101660,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.39937,101760,101.64,2.38,99.27,"101760,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.5001516,101860,101.64,2.38,99.27,"101860,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.6006696,101960,101.64,2.38,99.27,"101960,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.6997392,102060,101.64,2.38,99.27,"102060,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.8004262,102160,101.64,2.38,99.27,"102160,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765646.9005835,102260,101.89,2.62,99.27,"102260,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765647.0003786,102360,101.64,2.38,99.27,"102360,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765647.0998166,102460,101.64,2.38,99.27,"102460,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765647.1999805,102560,101.89,2.62,99.27,"102560,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765647.2993863,102660,101.89,2.62,99.27,"102660,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765647.3999696,102760,101.64,2.38,99.27,"102760,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765647.4998853,102860,101.64,2.38,99.27,"102860,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765647.599147,102960,101.64,2.38,99.27,"102960,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765647.7001207,103060,101.64,2.38,99.27,"103060,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765647.8010323,103160,101.64,2.38,99.27,"103160,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765647.9000256,103260,101.64,2.38,99.27,"103260,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765648.0002267,103360,101.64,2.38,99.27,"103360,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765648.1001735,103460,101.89,2.62,99.27,"103460,101.89,2.62,99.27,0.00,IDLE,0,-1"
1778765648.199926,103560,101.64,2.38,99.27,"103560,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765648.3003953,103660,101.64,2.38,99.27,"103660,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765648.400527,103760,101.64,2.38,99.27,"103760,101.64,2.38,99.27,0.00,IDLE,0,-1"
1778765648.4998913,103860,101.64,2.38,99.27,"103860,101.64,2.38,99.27,0.00,IDLE,0,-1"
