pc_time_s,timestamp_ms,P_abs,P_g,P_atm,raw_line
1778765490.4650407,51560,67.18,-26.07,93.26,"51560,67.18,-26.07,93.26,0.00,IDLE,0,-1"
1778765490.5654206,51660,65.96,-27.29,93.26,"51660,65.96,-27.29,93.26,0.00,IDLE,0,-1"
1778765490.6645591,51760,64.01,-29.25,93.26,"51760,64.01,-29.25,93.26,0.00,IDLE,0,-1"
1778765490.7649949,51860,60.34,-32.91,93.26,"51860,60.34,-32.91,93.26,0.00,IDLE,0,-1"
1778765490.8650465,51960,59.36,-33.89,93.26,"51960,59.36,-33.89,93.26,0.00,IDLE,0,-1"
1778765490.9643362,52060,58.63,-34.62,93.26,"52060,58.63,-34.62,93.26,0.00,IDLE,0,-1"
1778765491.0649662,52160,58.63,-34.62,93.26,"52160,58.63,-34.62,93.26,0.00,IDLE,0,-1"
1778765491.1657205,52260,58.39,-34.87,93.26,"52260,58.39,-34.87,93.26,0.00,IDLE,0,-1"
1778765491.2644644,52360,58.14,-35.11,93.26,"52360,58.14,-35.11,93.26,0.00,IDLE,0,-1"
1778765491.3643453,52460,57.90,-35.36,93.26,"52460,57.90,-35.36,93.26,0.00,IDLE,0,-1"
1778765491.4652646,52560,56.19,-37.07,93.26,"52560,56.19,-37.07,93.26,0.00,IDLE,0,-1"
1778765491.5645132,52660,48.86,-44.40,93.26,"52660,48.86,-44.40,93.26,0.00,IDLE,0,-1"
1778765491.6643622,52760,45.43,-47.82,93.26,"52760,45.43,-47.82,93.26,0.00,IDLE,0,-1"
1778765491.7655811,52860,45.19,-48.06,93.26,"52860,45.19,-48.06,93.26,0.00,IDLE,0,-1"
1778765491.8646932,52960,44.70,-48.55,93.26,"52960,44.70,-48.55,93.26,0.00,IDLE,0,-1"
1778765491.9645646,53060,44.70,-48.55,93.26,"53060,44.70,-48.55,93.26,0.00,IDLE,0,-1"
1778765492.0646653,53160,44.70,-48.55,93.26,"53160,44.70,-48.55,93.26,0.00,IDLE,0,-1"
1778765492.1639068,53260,44.70,-48.55,93.26,"53260,44.70,-48.55,93.26,0.00,IDLE,0,-1"
1778765492.2652848,53360,42.50,-50.75,93.26,"53360,42.50,-50.75,93.26,0.00,IDLE,0,-1"
1778765492.3646529,53460,36.15,-57.11,93.26,"53460,36.15,-57.11,93.26,0.00,IDLE,0,-1"
1778765492.4645803,53560,35.90,-57.35,93.26,"53560,35.90,-57.35,93.26,0.00,IDLE,0,-1"
1778765492.5650914,53660,35.42,-57.84,93.26,"53660,35.42,-57.84,93.26,0.00,IDLE,0,-1"
1778765492.6639555,53760,35.42,-57.84,93.26,"53760,35.42,-57.84,93.26,0.00,IDLE,0,-1"
1778765492.764759,53860,35.42,-57.84,93.26,"53860,35.42,-57.84,93.26,0.00,IDLE,0,-1"
1778765492.8643909,53960,35.17,-58.08,93.26,"53960,35.17,-58.08,93.26,0.00,IDLE,0,-1"
1778765492.9637346,54060,35.17,-58.08,93.26,"54060,35.17,-58.08,93.26,0.00,IDLE,0,-1"
1778765493.064811,54160,35.17,-58.08,93.26,"54160,35.17,-58.08,93.26,0.00,IDLE,0,-1"
1778765493.1646953,54260,35.17,-58.08,93.26,"54260,35.17,-58.08,93.26,0.00,IDLE,0,-1"
1778765493.2641168,54360,34.93,-58.33,93.26,"54360,34.93,-58.33,93.26,0.00,IDLE,0,-1"
1778765493.364766,54460,33.95,-59.31,93.26,"54460,33.95,-59.31,93.26,0.00,IDLE,0,-1"
1778765493.465287,54560,29.55,-63.70,93.26,"54560,29.55,-63.70,93.26,0.00,IDLE,0,-1"
1778765493.5639608,54660,28.82,-64.44,93.26,"54660,28.82,-64.44,93.26,0.00,IDLE,0,-1"
1778765493.6643028,54760,28.82,-64.44,93.26,"54760,28.82,-64.44,93.26,0.00,IDLE,0,-1"
1778765493.7653143,54860,28.57,-64.68,93.26,"54860,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765493.8650382,54960,28.57,-64.68,93.26,"54960,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765493.96447,55060,28.57,-64.68,93.26,"55060,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.0652096,55160,28.57,-64.68,93.26,"55160,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.164651,55260,28.57,-64.68,93.26,"55260,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.2650464,55360,28.57,-64.68,93.26,"55360,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.3650222,55460,28.82,-64.44,93.26,"55460,28.82,-64.44,93.26,0.00,IDLE,0,-1"
1778765494.4642656,55560,28.57,-64.68,93.26,"55560,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.5654829,55660,28.57,-64.68,93.26,"55660,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.665341,55760,28.57,-64.68,93.26,"55760,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.764623,55860,28.57,-64.68,93.26,"55860,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.8643162,55960,28.57,-64.68,93.26,"55960,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765494.965434,56060,28.57,-64.68,93.26,"56060,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765495.0641963,56160,28.57,-64.68,93.26,"56160,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765495.1646523,56260,28.57,-64.68,93.26,"56260,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765495.2654274,56360,28.57,-64.68,93.26,"56360,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765495.364995,56460,28.57,-64.68,93.26,"56460,28.57,-64.68,93.26,0.00,IDLE,0,-1"
1778765495.4651117,56560,29.06,-64.19,93.26,"56560,29.06,-64.19,93.26,0.00,IDLE,0,-1"
1778765495.5649614,56660,29.31,-63.95,93.26,"56660,29.31,-63.95,93.26,0.00,IDLE,0,-1"
1778765495.664732,56760,29.55,-63.70,93.26,"56760,29.55,-63.70,93.26,0.00,IDLE,0,-1"
1778765495.7647133,56860,29.31,-63.95,93.26,"56860,29.31,-63.95,93.26,0.00,IDLE,0,-1"
1778765495.8643548,56960,29.31,-63.95,93.26,"56960,29.31,-63.95,93.26,0.00,IDLE,0,-1"
1778765495.965199,57060,29.55,-63.70,93.26,"57060,29.55,-63.70,93.26,0.00,IDLE,0,-1"
1778765496.0655916,57160,29.55,-63.70,93.26,"57160,29.55,-63.70,93.26,0.00,IDLE,0,-1"
1778765496.1646872,57260,29.55,-63.70,93.26,"57260,29.55,-63.70,93.26,0.00,IDLE,0,-1"
1778765496.26483,57360,30.04,-63.22,93.26,"57360,30.04,-63.22,93.26,0.00,IDLE,0,-1"
1778765496.3656702,57460,30.04,-63.22,93.26,"57460,30.04,-63.22,93.26,0.00,IDLE,0,-1"
1778765496.4636528,57560,29.79,-63.46,93.26,"57560,29.79,-63.46,93.26,0.00,IDLE,0,-1"
1778765496.5652003,57660,29.79,-63.46,93.26,"57660,29.79,-63.46,93.26,0.00,IDLE,0,-1"
1778765496.6647902,57760,30.04,-63.22,93.26,"57760,30.04,-63.22,93.26,0.00,IDLE,0,-1"
1778765496.7646832,57860,30.04,-63.22,93.26,"57860,30.04,-63.22,93.26,0.00,IDLE,0,-1"
1778765496.864558,57960,29.79,-63.46,93.26,"57960,29.79,-63.46,93.26,0.00,IDLE,0,-1"
1778765496.9651558,58060,30.04,-63.22,93.26,"58060,30.04,-63.22,93.26,0.00,IDLE,0,-1"
1778765497.0645962,58160,30.04,-63.22,93.26,"58160,30.04,-63.22,93.26,0.00,IDLE,0,-1"
1778765497.1650238,58260,30.28,-62.97,93.26,"58260,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765497.2654452,58360,30.04,-63.22,93.26,"58360,30.04,-63.22,93.26,0.00,IDLE,0,-1"
1778765497.364572,58460,30.28,-62.97,93.26,"58460,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765497.4649427,58560,30.28,-62.97,93.26,"58560,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765497.565512,58660,30.28,-62.97,93.26,"58660,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765497.6649432,58760,30.28,-62.97,93.26,"58760,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765497.7649229,58860,30.28,-62.97,93.26,"58860,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765497.8654518,58960,30.28,-62.97,93.26,"58960,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765497.9645426,59060,30.28,-62.97,93.26,"59060,30.28,-62.97,93.26,0.00,IDLE,0,-1"
1778765498.0651379,59160,30.53,-62.73,93.26,"59160,30.53,-62.73,93.26,0.00,IDLE,0,-1"
1778765498.1653557,59260,30.77,-62.48,93.26,"59260,30.77,-62.48,93.26,0.00,IDLE,0,-1"
1778765498.2642083,59360,30.77,-62.48,93.26,"59360,30.77,-62.48,93.26,0.00,IDLE,0,-1"
1778765498.3643625,59460,30.53,-62.73,93.26,"59460,30.53,-62.73,93.26,0.00,IDLE,0,-1"
1778765498.4646292,59560,30.77,-62.48,93.26,"59560,30.77,-62.48,93.26,0.00,IDLE,0,-1"
1778765498.5651093,59660,31.02,-62.24,93.26,"59660,31.02,-62.24,93.26,0.00,IDLE,0,-1"
1778765498.66459,59760,32.73,-60.53,93.26,"59760,32.73,-60.53,93.26,0.00,IDLE,0,-1"
1778765498.765427,59860,33.22,-60.04,93.26,"59860,33.22,-60.04,93.26,0.00,IDLE,0,-1"
1778765498.8650289,59960,33.22,-60.04,93.26,"59960,33.22,-60.04,93.26,0.00,IDLE,0,-1"
1778765498.9650273,60060,34.19,-59.06,93.26,"60060,34.19,-59.06,93.26,0.00,IDLE,0,-1"
1778765499.0643458,60160,37.37,-55.88,93.26,"60160,37.37,-55.88,93.26,0.00,IDLE,0,-1"
1778765499.1644347,60260,37.86,-55.40,93.26,"60260,37.86,-55.40,93.26,0.00,IDLE,0,-1"
1778765499.265028,60360,37.61,-55.64,93.26,"60360,37.61,-55.64,93.26,0.00,IDLE,0,-1"
1778765499.3639238,60460,38.59,-54.66,93.26,"60460,38.59,-54.66,93.26,0.00,IDLE,0,-1"
1778765499.4643502,60560,39.08,-54.17,93.26,"60560,39.08,-54.17,93.26,0.00,IDLE,0,-1"
1778765499.5648782,60660,39.08,-54.17,93.26,"60660,39.08,-54.17,93.26,0.00,IDLE,0,-1"
1778765499.663906,60760,39.33,-53.93,93.26,"60760,39.33,-53.93,93.26,0.00,IDLE,0,-1"
1778765499.7648933,60860,39.33,-53.93,93.26,"60860,39.33,-53.93,93.26,0.00,IDLE,0,-1"
1778765499.8645518,60960,39.57,-53.69,93.26,"60960,39.57,-53.69,93.26,0.00,IDLE,0,-1"
1778765499.9646332,61060,40.79,-52.46,93.26,"61060,40.79,-52.46,93.26,0.00,IDLE,0,-1"
1778765500.0646198,61160,41.04,-52.22,93.26,"61160,41.04,-52.22,93.26,0.00,IDLE,0,-1"
1778765500.1649575,61260,41.04,-52.22,93.26,"61260,41.04,-52.22,93.26,0.00,IDLE,0,-1"
1778765500.2647731,61360,41.28,-51.97,93.26,"61360,41.28,-51.97,93.26,0.00,IDLE,0,-1"
1778765500.3646634,61460,41.52,-51.73,93.26,"61460,41.52,-51.73,93.26,0.00,IDLE,0,-1"
1778765500.464523,61560,42.26,-51.00,93.26,"61560,42.26,-51.00,93.26,0.00,IDLE,0,-1"
1778765500.5647354,61660,42.50,-50.75,93.26,"61660,42.50,-50.75,93.26,0.00,IDLE,0,-1"
1778765500.6643777,61760,42.50,-50.75,93.26,"61760,42.50,-50.75,93.26,0.00,IDLE,0,-1"
1778765500.764654,61860,42.50,-50.75,93.26,"61860,42.50,-50.75,93.26,0.00,IDLE,0,-1"
1778765500.8638847,61960,43.72,-49.53,93.26,"61960,43.72,-49.53,93.26,0.00,IDLE,0,-1"
1778765500.9643264,62060,43.72,-49.53,93.26,"62060,43.72,-49.53,93.26,0.00,IDLE,0,-1"
1778765501.065168,62160,43.97,-49.29,93.26,"62160,43.97,-49.29,93.26,0.00,IDLE,0,-1"
1778765501.164253,62260,44.21,-49.04,93.26,"62260,44.21,-49.04,93.26,0.00,IDLE,0,-1"
1778765501.2644079,62360,44.46,-48.80,93.26,"62360,44.46,-48.80,93.26,0.00,IDLE,0,-1"
1778765501.364727,62460,44.46,-48.80,93.26,"62460,44.46,-48.80,93.26,0.00,IDLE,0,-1"
1778765501.4645412,62560,46.66,-46.60,93.26,"62560,46.66,-46.60,93.26,0.00,IDLE,0,-1"
1778765501.564656,62660,46.66,-46.60,93.26,"62660,46.66,-46.60,93.26,0.00,IDLE,0,-1"
1778765501.664807,62760,46.90,-46.35,93.26,"62760,46.90,-46.35,93.26,0.00,IDLE,0,-1"
1778765501.763942,62860,46.90,-46.35,93.26,"62860,46.90,-46.35,93.26,0.00,IDLE,0,-1"
1778765501.864346,62960,47.15,-46.11,93.26,"62960,47.15,-46.11,93.26,0.00,IDLE,0,-1"
1778765501.9660919,63060,48.61,-44.64,93.26,"63060,48.61,-44.64,93.26,0.00,IDLE,0,-1"
1778765502.0644698,63160,48.86,-44.40,93.26,"63160,48.86,-44.40,93.26,0.00,IDLE,0,-1"
1778765502.1652005,63260,48.86,-44.40,93.26,"63260,48.86,-44.40,93.26,0.00,IDLE,0,-1"
1778765502.2649245,63360,48.86,-44.40,93.26,"63360,48.86,-44.40,93.26,0.00,IDLE,0,-1"
1778765502.3645868,63460,49.83,-43.42,93.26,"63460,49.83,-43.42,93.26,0.00,IDLE,0,-1"
1778765502.4656081,63560,51.54,-41.71,93.26,"63560,51.54,-41.71,93.26,0.00,IDLE,0,-1"
1778765502.5643735,63660,52.28,-40.98,93.26,"63660,52.28,-40.98,93.26,0.00,IDLE,0,-1"
1778765502.664955,63760,52.77,-40.49,93.26,"63760,52.77,-40.49,93.26,0.00,IDLE,0,-1"
1778765502.76523,63860,53.99,-39.27,93.26,"63860,53.99,-39.27,93.26,0.00,IDLE,0,-1"
1778765502.8645077,63960,58.39,-34.87,93.26,"63960,58.39,-34.87,93.26,0.00,IDLE,0,-1"
1778765502.9652536,64060,59.36,-33.89,93.26,"64060,59.36,-33.89,93.26,0.00,IDLE,0,-1"
1778765503.0651953,64160,59.85,-33.40,93.26,"64160,59.85,-33.40,93.26,0.00,IDLE,0,-1"
1778765503.1644282,64260,60.10,-33.16,93.26,"64260,60.10,-33.16,93.26,0.00,IDLE,0,-1"
1778765503.2647707,64360,62.54,-30.71,93.26,"64360,62.54,-30.71,93.26,0.00,IDLE,0,-1"
1778765503.365301,64460,62.79,-30.47,93.26,"64460,62.79,-30.47,93.26,0.00,IDLE,0,-1"
1778765503.4645042,64560,63.03,-30.22,93.26,"64560,63.03,-30.22,93.26,0.00,IDLE,0,-1"
1778765503.5648494,64660,63.03,-30.22,93.26,"64660,63.03,-30.22,93.26,0.00,IDLE,0,-1"
1778765503.6648865,64760,63.52,-29.74,93.26,"64760,63.52,-29.74,93.26,0.00,IDLE,0,-1"
1778765503.7649167,64860,64.25,-29.00,93.26,"64860,64.25,-29.00,93.26,0.00,IDLE,0,-1"
1778765503.8652358,64960,64.25,-29.00,93.26,"64960,64.25,-29.00,93.26,0.00,IDLE,0,-1"
1778765503.9653072,65060,64.25,-29.00,93.26,"65060,64.25,-29.00,93.26,0.00,IDLE,0,-1"
1778765504.0647602,65160,64.74,-28.51,93.26,"65160,64.74,-28.51,93.26,0.00,IDLE,0,-1"
1778765504.1643941,65260,65.47,-27.78,93.26,"65260,65.47,-27.78,93.26,0.00,IDLE,0,-1"
1778765504.265139,65360,66.70,-26.56,93.26,"65360,66.70,-26.56,93.26,0.00,IDLE,0,-1"
1778765504.364124,65460,67.43,-25.83,93.26,"65460,67.43,-25.83,93.26,0.00,IDLE,0,-1"
1778765504.4649572,65560,67.67,-25.58,93.26,"65560,67.67,-25.58,93.26,0.00,IDLE,0,-1"
1778765504.5652335,65660,67.43,-25.83,93.26,"65660,67.43,-25.83,93.26,0.00,IDLE,0,-1"
1778765504.6640594,65760,67.67,-25.58,93.26,"65760,67.67,-25.58,93.26,0.00,IDLE,0,-1"
1778765504.7651234,65860,75.49,-17.76,93.26,"65860,75.49,-17.76,93.26,0.00,IDLE,0,-1"
1778765504.8653305,65960,81.36,-11.90,93.26,"65960,81.36,-11.90,93.26,0.00,IDLE,0,-1"
1778765504.9645047,66060,82.09,-11.16,93.26,"66060,82.09,-11.16,93.26,0.00,IDLE,0,-1"
1778765505.0654418,66160,82.58,-10.67,93.26,"66160,82.58,-10.67,93.26,0.00,IDLE,0,-1"
1778765505.164487,66260,82.58,-10.67,93.26,"66260,82.58,-10.67,93.26,0.00,IDLE,0,-1"
1778765505.264738,66360,82.58,-10.67,93.26,"66360,82.58,-10.67,93.26,0.00,IDLE,0,-1"
1778765505.3651676,66460,82.58,-10.67,93.26,"66460,82.58,-10.67,93.26,0.00,IDLE,0,-1"
1778765505.4646513,66560,82.83,-10.43,93.26,"66560,82.83,-10.43,93.26,0.00,IDLE,0,-1"
1778765505.5646713,66660,82.83,-10.43,93.26,"66660,82.83,-10.43,93.26,0.00,IDLE,0,-1"
1778765505.6651838,66760,82.83,-10.43,93.26,"66760,82.83,-10.43,93.26,0.00,IDLE,0,-1"
1778765505.7642066,66860,82.83,-10.43,93.26,"66860,82.83,-10.43,93.26,0.00,IDLE,0,-1"
1778765505.864338,66960,83.07,-10.19,93.26,"66960,83.07,-10.19,93.26,0.00,IDLE,0,-1"
1778765505.9645064,67060,83.07,-10.19,93.26,"67060,83.07,-10.19,93.26,0.00,IDLE,0,-1"
1778765506.0645638,67160,83.07,-10.19,93.26,"67160,83.07,-10.19,93.26,0.00,IDLE,0,-1"
1778765506.1639237,67260,83.07,-10.19,93.26,"67260,83.07,-10.19,93.26,0.00,IDLE,0,-1"
1778765506.2652216,67360,83.07,-10.19,93.26,"67360,83.07,-10.19,93.26,0.00,IDLE,0,-1"
1778765506.3644736,67460,85.27,-7.99,93.26,"67460,85.27,-7.99,93.26,0.00,IDLE,0,-1"
1778765506.464938,67560,87.96,-5.30,93.26,"67560,87.96,-5.30,93.26,0.00,IDLE,0,-1"
1778765506.5643947,67660,88.69,-4.56,93.26,"67660,88.69,-4.56,93.26,0.00,IDLE,0,-1"
1778765506.6638749,67760,88.93,-4.32,93.26,"67760,88.93,-4.32,93.26,0.00,IDLE,0,-1"
1778765506.7646596,67860,89.18,-4.08,93.26,"67860,89.18,-4.08,93.26,0.00,IDLE,0,-1"
1778765506.8650122,67960,90.89,-2.37,93.26,"67960,90.89,-2.37,93.26,0.00,IDLE,0,-1"
1778765506.9640853,68060,91.62,-1.63,93.26,"68060,91.62,-1.63,93.26,0.00,IDLE,0,-1"
1778765507.0642316,68160,91.62,-1.63,93.26,"68160,91.62,-1.63,93.26,0.00,IDLE,0,-1"
1778765507.16443,68260,92.11,-1.14,93.26,"68260,92.11,-1.14,93.26,0.00,IDLE,0,-1"
1778765507.2639027,68360,92.11,-1.14,93.26,"68360,92.11,-1.14,93.26,0.00,IDLE,0,-1"
1778765507.3650172,68460,92.11,-1.14,93.26,"68460,92.11,-1.14,93.26,0.00,IDLE,0,-1"
1778765507.4647574,68560,92.11,-1.14,93.26,"68560,92.11,-1.14,93.26,0.00,IDLE,0,-1"
1778765507.5646155,68660,92.36,-0.90,93.26,"68660,92.36,-0.90,93.26,0.00,IDLE,0,-1"
1778765507.6641114,68760,92.36,-0.90,93.26,"68760,92.36,-0.90,93.26,0.00,IDLE,0,-1"
1778765507.764299,68860,94.07,0.81,93.26,"68860,94.07,0.81,93.26,0.00,IDLE,0,-1"
1778765507.864561,68960,94.31,1.06,93.26,"68960,94.31,1.06,93.26,0.00,IDLE,0,-1"
1778765507.964763,69060,94.80,1.54,93.26,"69060,94.80,1.54,93.26,0.00,IDLE,0,-1"
1778765508.0650249,69160,95.04,1.79,93.26,"69160,95.04,1.79,93.26,0.00,IDLE,0,-1"
1778765508.1643324,69260,94.80,1.54,93.26,"69260,94.80,1.54,93.26,0.00,IDLE,0,-1"
1778765508.2648203,69360,95.04,1.79,93.26,"69360,95.04,1.79,93.26,0.00,IDLE,0,-1"
1778765508.3648684,69460,95.04,1.79,93.26,"69460,95.04,1.79,93.26,0.00,IDLE,0,-1"
1778765508.463535,69560,95.53,2.28,93.26,"69560,95.53,2.28,93.26,0.00,IDLE,0,-1"
1778765508.565173,69660,98.71,5.45,93.26,"69660,98.71,5.45,93.26,0.00,IDLE,0,-1"
1778765508.6633399,69760,104.57,11.32,93.26,"69760,104.57,11.32,93.26,0.00,IDLE,0,-1"
1778765508.7642655,69860,108.48,15.23,93.26,"69860,108.48,15.23,93.26,0.00,IDLE,0,-1"
1778765508.8646414,69960,110.93,17.67,93.26,"69960,110.93,17.67,93.26,0.00,IDLE,0,-1"
1778765508.9648118,70060,111.66,18.41,93.26,"70060,111.66,18.41,93.26,0.00,IDLE,0,-1"
1778765509.0646224,70160,112.15,18.90,93.26,"70160,112.15,18.90,93.26,0.00,IDLE,0,-1"
1778765509.1643815,70260,112.15,18.90,93.26,"70260,112.15,18.90,93.26,0.00,IDLE,0,-1"
1778765509.264264,70360,112.15,18.90,93.26,"70360,112.15,18.90,93.26,0.00,IDLE,0,-1"
1778765509.364624,70460,112.15,18.90,93.26,"70460,112.15,18.90,93.26,0.00,IDLE,0,-1"
1778765509.4651914,70560,112.15,18.90,93.26,"70560,112.15,18.90,93.26,0.00,IDLE,0,-1"
1778765509.564403,70660,112.15,18.90,93.26,"70660,112.15,18.90,93.26,0.00,IDLE,0,-1"
1778765509.664427,70760,112.39,19.14,93.26,"70760,112.39,19.14,93.26,0.00,IDLE,0,-1"
1778765509.7650425,70860,112.15,18.90,93.26,"70860,112.15,18.90,93.26,0.00,IDLE,0,-1"
1778765509.863918,70960,111.66,18.41,93.26,"70960,111.66,18.41,93.26,0.00,IDLE,0,-1"
1778765509.9643662,71060,111.17,17.92,93.26,"71060,111.17,17.92,93.26,0.00,IDLE,0,-1"
1778765510.0649612,71160,110.93,17.67,93.26,"71160,110.93,17.67,93.26,0.00,IDLE,0,-1"
1778765510.1647806,71260,110.93,17.67,93.26,"71260,110.93,17.67,93.26,0.00,IDLE,0,-1"
1778765510.2650404,71360,110.93,17.67,93.26,"71360,110.93,17.67,93.26,0.00,IDLE,0,-1"
1778765510.365175,71460,110.68,17.43,93.26,"71460,110.68,17.43,93.26,0.00,IDLE,0,-1"
1778765510.4644794,71560,110.68,17.43,93.26,"71560,110.68,17.43,93.26,0.00,IDLE,0,-1"
1778765510.5650089,71660,110.68,17.43,93.26,"71660,110.68,17.43,93.26,0.00,IDLE,0,-1"
1778765510.6653543,71760,110.68,17.43,93.26,"71760,110.68,17.43,93.26,0.00,IDLE,0,-1"
1778765510.7646415,71860,110.93,17.67,93.26,"71860,110.93,17.67,93.26,0.00,IDLE,0,-1"
1778765510.8652623,71960,110.68,17.43,93.26,"71960,110.68,17.43,93.26,0.00,IDLE,0,-1"
1778765510.9652708,72060,110.20,16.94,93.26,"72060,110.20,16.94,93.26,0.00,IDLE,0,-1"
1778765511.0642705,72160,109.95,16.70,93.26,"72160,109.95,16.70,93.26,0.00,IDLE,0,-1"
1778765511.1650276,72260,109.95,16.70,93.26,"72260,109.95,16.70,93.26,0.00,IDLE,0,-1"
1778765511.2647114,72360,109.95,16.70,93.26,"72360,109.95,16.70,93.26,0.00,IDLE,0,-1"
1778765511.363993,72460,109.71,16.45,93.26,"72460,109.71,16.45,93.26,0.00,IDLE,0,-1"
1778765511.4642315,72560,109.71,16.45,93.26,"72560,109.71,16.45,93.26,0.00,IDLE,0,-1"
1778765511.5655444,72660,108.00,14.74,93.26,"72660,108.00,14.74,93.26,0.00,IDLE,0,-1"
1778765511.6646729,72760,107.75,14.50,93.26,"72760,107.75,14.50,93.26,0.00,IDLE,0,-1"
1778765511.7643151,72860,107.51,14.25,93.26,"72860,107.51,14.25,93.26,0.00,IDLE,0,-1"
1778765511.8643584,72960,107.51,14.25,93.26,"72960,107.51,14.25,93.26,0.00,IDLE,0,-1"
1778765511.9647458,73060,107.51,14.25,93.26,"73060,107.51,14.25,93.26,0.00,IDLE,0,-1"
1778765512.0654175,73160,107.51,14.25,93.26,"73160,107.51,14.25,93.26,0.00,IDLE,0,-1"
1778765512.1639261,73260,107.51,14.25,93.26,"73260,107.51,14.25,93.26,0.00,IDLE,0,-1"
1778765512.2644737,73360,107.51,14.25,93.26,"73360,107.51,14.25,93.26,0.00,IDLE,0,-1"
1778765512.3646138,73460,107.26,14.01,93.26,"73460,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765512.4637048,73560,107.26,14.01,93.26,"73560,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765512.5656,73660,107.26,14.01,93.26,"73660,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765512.6650941,73760,107.26,14.01,93.26,"73760,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765512.7647877,73860,107.26,14.01,93.26,"73860,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765512.8646502,73960,107.26,14.01,93.26,"73960,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765512.9652658,74060,107.02,13.76,93.26,"74060,107.02,13.76,93.26,0.00,IDLE,0,-1"
1778765513.0642443,74160,107.02,13.76,93.26,"74160,107.02,13.76,93.26,0.00,IDLE,0,-1"
1778765513.1640341,74260,107.26,14.01,93.26,"74260,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765513.2645733,74360,107.26,14.01,93.26,"74360,107.26,14.01,93.26,0.00,IDLE,0,-1"
1778765513.3638325,74460,107.02,13.76,93.26,"74460,107.02,13.76,93.26,0.00,IDLE,0,-1"
1778765513.465076,74560,107.02,13.76,93.26,"74560,107.02,13.76,93.26,0.00,IDLE,0,-1"
1778765513.565149,74660,107.02,13.76,93.26,"74660,107.02,13.76,93.26,0.00,IDLE,0,-1"
1778765513.6643226,74760,106.77,13.52,93.26,"74760,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765513.764811,74860,106.77,13.52,93.26,"74860,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765513.8651552,74960,106.77,13.52,93.26,"74960,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765513.9646223,75060,106.77,13.52,93.26,"75060,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765514.0649123,75160,106.77,13.52,93.26,"75160,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765514.1651502,75260,106.77,13.52,93.26,"75260,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765514.2638357,75360,106.53,13.27,93.26,"75360,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765514.3639545,75460,106.77,13.52,93.26,"75460,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765514.4650168,75560,106.77,13.52,93.26,"75560,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765514.5639002,75660,106.77,13.52,93.26,"75660,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765514.6645525,75760,106.77,13.52,93.26,"75760,106.77,13.52,93.26,0.00,IDLE,0,-1"
1778765514.7650523,75860,106.53,13.27,93.26,"75860,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765514.8646076,75960,106.53,13.27,93.26,"75960,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765514.9649653,76060,106.53,13.27,93.26,"76060,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.064258,76160,106.53,13.27,93.26,"76160,106.53,13.27,93.26,0.00,IDLE,0,-1"
1778765515.1648567,76260,106.77,13.52,93.26,"76260,106.77,13.52,93.26,0.00,IDLE,0,-1"
