time_s,state,P_g,P_g_smooth,rampTarget_g,rampHold,Height_yellow_px,Height_yellow_px_smooth,compression_pct,compression_pct_smooth
182.23,HOLD_HIGH,101.96,102.8781818,100,0,145,144.7855025,35.46899467,35.56445492
182.379,HOLD_HIGH,101.45,102.6481818,100,0,145,144.6351797,35.46899467,35.63135481
182.529,HOLD_HIGH,101.45,102.1881818,100,0,144.1608078,144.483848,35.84246996,35.69870369
182.678,HOLD_HIGH,100.95,101.6363636,100,0,144,144.3335251,35.91403609,35.76560358
182.83,HOLD_HIGH,100.95,101.2227273,100,0,144,144.1801757,35.91403609,35.83385045
182.979,HOLD_HIGH,100.44,100.9472727,100,0,144,144.0298528,35.91403609,35.90075034
183.129,HOLD_HIGH,100.95,100.7636364,100,0,144,144,35.91403609,35.91403609
183.278,HOLD_HIGH,100.44,100.6263636,100,0,144,144.0337065,35.91403609,35.8990353
183.429,HOLD_HIGH,100.44,100.5345455,100,0,144,144.2768561,35.91403609,35.79082366
183.579,HOLD_HIGH,100.44,100.4427273,100,0,144,144.5795195,35.91403609,35.6561259
183.729,HOLD_HIGH,100.95,100.1209091,100,0,144.262921,144.882183,35.79702534,35.52142813
183.879,HOLD_HIGH,99.94,99.75363636,100,0,146,145.1848464,35.02395325,35.38673037
184.03,HOLD_HIGH,99.94,99.20181818,100,0,146,145.5676247,35.02395325,35.21637816
184.178,HOLD_HIGH,100.44,98.69636364,100,0,146,146.0155666,35.02395325,35.01702547
184.329,HOLD_HIGH,99.94,98.23727273,100,0,146,146.6142448,35.02395325,34.75058886
184.536,DOWN,97.41,97.68636364,100,0,147,148.4650504,34.57891184,33.92690373
184.63,DOWN,96.4,96.72090909,100,0,147,150.0159178,34.57891184,33.23670352
184.779,DOWN,94.88,95.02,100,0,149,153.4159267,33.68882901,31.72355873
184.929,DOWN,94.88,91.98636364,100,0,154,158.1444164,31.46362193,29.61918498
185.08,DOWN,95.39,87.62090909,100,0,162,164.015138,27.9032906,27.00647073
185.23,DOWN,94.38,82.06,100,0,169.255074,170.7648042,24.67448221,24.00258974
185.38,DOWN,90.33,75.85636364,100,0,177.9669384,178.0993681,20.79734174,20.73840503
185.529,DOWN,81.23,68.91727273,100,0,186.1955428,185.634487,17.13527199,17.38496504
185.681,DOWN,66.57,61.47272727,100,0,192.8565597,193.2014068,14.17084357,14.01737234
185.83,DOWN,52.42,53.29272727,100,0,199.3268987,199.4511452,11.29127475,11.23597989
185.979,DOWN,38.77,44.65272727,100,0,207.7296502,204.5701132,7.551702304,8.957827147
186.13,DOWN,29.17,36.05909091,100,0,213.8684349,208.7280537,4.819688879,7.107371413
186.28,DOWN,20.07,27.78727273,100,0,214.3095312,211.9943378,4.623382757,5.653739728
186.43,DOWN,12.99,20.38909091,100,0,214.4874973,214.301784,4.544180471,4.626830563
186.581,DOWN,4.9,14.23181818,100,0,215.6866498,215.3688857,4.010507926,4.151926138
186.731,HOLD_LOW,0.35,9.360909091,100,0,216,216.1929672,3.871054129,3.785175724
186.879,HOLD_LOW,-0.15,5.776363636,100,0,217,217.0476888,3.426012713,3.404789235
187.03,HOLD_LOW,-0.66,2.972727273,100,0,217,217.9046099,3.426012713,3.023423828
187.179,HOLD_LOW,-0.15,1.088181818,100,0,220,218.5440269,2.090888465,2.738856783
187.33,HOLD_LOW,-1.16,-0.198181818,100,0,220.5552939,219.27507,1.843759676,2.413512348
187.48,HOLD_LOW,-1.16,-0.749090909,100,0,220,219.9015733,2.090888465,2.134692407
187.629,HOLD_LOW,-0.66,-0.794545455,100,0,220,220.5028647,2.090888465,1.867092847
187.78,HOLD_LOW,-1.67,-0.886363636,100,0,221,220.6709139,1.645847049,1.792303986
187.93,HOLD_LOW,-0.66,-0.931818182,100,0,221,220.7270075,1.645847049,1.76734
188.08,HOLD_LOW,-1.16,-0.978181818,100,0,221,220.8783393,1.645847049,1.699991117
188.229,HOLD_LOW,-1.16,-0.978181818,100,0,221,221,1.645847049,1.645847049
188.38,HOLD_LOW,-0.15,-0.978181818,100,0,221,221,1.645847049,1.645847049
188.531,HOLD_LOW,-1.16,-0.978181818,100,0,221,221,1.645847049,1.645847049
188.68,HOLD_LOW,-1.16,-0.886363636,100,0,221,221,1.645847049,1.645847049
188.829,HOLD_LOW,-0.66,-0.886363636,100,0,221,221,1.645847049,1.645847049
188.981,HOLD_LOW,-1.16,-0.794545455,100,0,221,220.9269473,1.645847049,1.678358542
189.13,HOLD_LOW,-1.16,-0.610909091,100,0,221,220.7766244,1.645847049,1.745258432
189.28,HOLD_LOW,-0.66,-0.519090909,100,0,221,220.6252927,1.645847049,1.812607315
189.43,HOLD_LOW,-0.66,-0.335454545,100,0,220,220.473961,2.090888465,1.879956197
189.58,HOLD_LOW,-0.66,-0.151818182,100,0,220,220.205983,2.090888465,1.999217484
189.733,UP,-0.15,0.031818182,100,0,220,219.6730836,2.090888465,2.236379782
189.879,UP,0.86,0.445454545,100,0,220,218.9829911,2.090888465,2.543499552
190.029,UP,0.86,1.042727273,100,0,218.5250054,217.9345251,2.747322152,3.010110342
190.179,UP,0.86,1.961818182,100,0,217.0845366,216.0603833,3.388390426,3.844181067
190.33,UP,0.86,3.8,100,0,215.8853841,213.0594865,3.922062972,5.179704404
190.479,UP,1.36,6.603636364,100,0,212.1858132,208.8850827,5.568525233,7.03748701
190.629,UP,3.39,10.28,100,0,206.1012766,203.8010942,8.276396016,9.300072435
190.779,UP,5.41,15.01363636,100,0,197.4906888,197.5427417,12.10846421,12.08529849
190.929,UP,9.45,21.17181818,100,0,189.7788244,190.0059389,15.54056327,15.4394879
191.08,UP,19.56,29.07636364,100,0,182,181.4158673,19.00246228,19.26242553
191.229,UP,30.18,38.22090909,100,0,173,172.4272065,23.00783502,23.26275183
191.379,UP,40.29,47.68818182,100,0,163,164.4781138,27.45824918,26.80042734
191.529,UP,52.93,56.97090909,100,0,152,157.4648663,32.35370476,29.92161292
191.68,UP,68.6,66.07,100,0,145,151.6021634,35.46899467,32.53075854
191.829,UP,87.81,74.66363636,100,0,144.1269095,147.2463208,35.85755611,34.46928888
192.052,HOLD_HIGH,101.45,82.2,100,0,143,143.9627936,36.3590775,35.93059447
192.131,HOLD_HIGH,105.5,88.67909091,100,0,143,143.6537431,36.3590775,36.06813476
192.28,HOLD_HIGH,105.5,94.19363636,100,0,143,143.5510393,36.3590775,36.1138422
192.43,HOLD_HIGH,105.5,98.55909091,100,0,144,143.6002924,35.91403609,36.0919225
192.58,HOLD_HIGH,103.98,101.4536364,100,0,144,143.7516242,35.91403609,36.02457362
192.731,HOLD_HIGH,102.46,102.6481818,100,0,144,143.9039648,35.91403609,35.95677574
192.88,HOLD_HIGH,101.45,102.6027273,100,0,144,144,35.91403609,35.91403609
193.03,HOLD_HIGH,100.95,102.0972727,100,0,144,144,35.91403609,35.91403609
193.18,HOLD_HIGH,100.95,101.6372727,100,0,144,144,35.91403609,35.91403609
193.331,HOLD_HIGH,100.44,101.1318182,100,0,144,144,35.91403609,35.91403609
193.479,HOLD_HIGH,100.95,100.7181818,100,0,144,144,35.91403609,35.91403609
193.631,HOLD_HIGH,100.95,100.4890909,100,0,144,144,35.91403609,35.91403609
193.779,HOLD_HIGH,99.94,100.26,100,0,144,144,35.91403609,35.91403609
193.93,HOLD_HIGH,100.44,100.2136364,100,0,144,144,35.91403609,35.91403609
194.079,HOLD_HIGH,99.94,100.03,100,0,144,144,35.91403609,35.91403609
194.23,HOLD_HIGH,99.43,99.80090909,100,0,144,144,35.91403609,35.91403609
194.381,HOLD_HIGH,99.94,99.34090909,100,0,144,144.0924232,35.91403609,35.87290394
194.53,HOLD_HIGH,98.93,98.88090909,100,0,144,144.3426349,35.91403609,35.76154935
194.68,HOLD_HIGH,100.44,98.42090909,100,0,144,144.6452984,35.91403609,35.62685159
194.83,HOLD_HIGH,98.93,97.87,100,0,145,144.9479618,35.46899467,35.49215382
195.051,DOWN,97.92,97.31818182,100,0,146,145.4479718,35.02395325,35.26962868
195.132,DOWN,95.89,96.44545455,100,0,146,145.6931292,35.02395325,35.16052349
195.281,DOWN,95.89,94.79090909,100,0,146,146.2401628,35.02395325,34.91707086
195.43,DOWN,94.88,91.84909091,100,0,146,147.1185319,35.02395325,34.52616022
195.581,DOWN,94.38,87.48363636,100,0,147,148.8016121,34.57891184,33.77711982
195.73,DOWN,93.87,82.06090909,100,0,148,151.6207091,34.13387042,32.52250494
195.881,DOWN,89.83,75.85636364,100,0,151.4410963,155.955121,32.60244005,30.59351211
196.03,DOWN,81.74,69.10090909,100,0,158.5093112,161.3970694,29.45679166,28.1716197
196.181,DOWN,66.57,61.56454545,100,0,166.3824018,167.786576,25.95294031,25.32802461
196.332,DOWN,52.42,53.20090909,100,0,175.1025316,174.894364,22.07212139,22.16476457
196.481,DOWN,39.28,44.74454545,100,0,183.2972377,182.4040692,18.42513779,18.82263475
196.631,DOWN,29.67,36.10545455,100,0,189.831136,189.8237226,15.51728243,15.52058167
196.781,DOWN,21.58,28.10909091,100,0,196.3650343,196.1884334,12.60942708,12.68802179
196.93,DOWN,12.99,20.66454545,100,0,203,201.2999456,9.656592538,10.41318717
197.081,DOWN,2.88,14.64454545,100,0,209.144277,205.5527107,6.922134818,8.520530566
197.238,HOLD_LOW,1.36,9.865454545,100,0,211.4705481,209.0195697,5.886847795,6.977634729
197.38,HOLD_LOW,-1.16,6.234545455,100,0,211.9580455,211.2509167,5.669891305,5.984592901
197.53,HOLD_LOW,1.87,3.477272727,100,0,213,212.5373783,5.206178377,5.412064197
197.681,HOLD_LOW,-0.15,1.455454545,100,0,213.8561414,213.2583126,4.82516001,5.091218553
197.83,HOLD_LOW,0.35,0.169090909,100,0,214,214.1953985,4.761136961,4.674176541
197.981,HOLD_LOW,-0.15,-0.244545455,100,0,214,215.2034496,4.761136961,4.22555205
198.13,HOLD_LOW,-0.66,-0.52,100,0,215,216.1053866,4.316095545,3.82415271
198.281,HOLD_LOW,-0.66,-0.474545455,100,0,219,216.8971442,2.535929881,3.471787789
198.43,HOLD_LOW,-0.66,-0.75,100,0,219,217.7785101,2.535929881,3.079543464
198.582,HOLD_LOW,-1.16,-0.841818182,100,0,219,218.698607,2.535929881,2.670062258
198.73,HOLD_LOW,-1.67,-0.979090909,100,0,219,219.4324151,2.535929881,2.343487241
198.881,HOLD_LOW,-1.67,-0.979090909,100,0,220,219.5847557,2.090888465,2.275689366
199.031,HOLD_LOW,-0.66,-0.979090909,100,0,220,219.7360874,2.090888465,2.208340483
199.181,HOLD_LOW,-1.16,-0.979090909,100,0,220,219.8874192,2.090888465,2.140991601
199.332,HOLD_LOW,-1.16,-0.932727273,100,0,220,220,2.090888465,2.090888465
199.481,HOLD_LOW,-1.16,-0.840909091,100,0,220,220,2.090888465,2.090888465
199.632,HOLD_LOW,-0.15,-0.657272727,100,0,220,220,2.090888465,2.090888465
199.781,HOLD_LOW,-0.66,-0.381818182,100,0,220,220,2.090888465,2.090888465
199.931,HOLD_LOW,-0.66,-0.243636364,100,0,220,219.9023207,2.090888465,2.134359809
200.081,HOLD_LOW,-0.15,-0.014545455,100,0,220,219.680781,2.090888465,2.23295414
200.239,UP,-0.15,0.214545455,100,0,220,219.5213783,2.090888465,2.303894963
200.382,UP,0.35,0.536363636,100,0,218.9192824,219.3771087,2.571852574,2.368100898
200.531,UP,1.36,0.903636364,100,0,219,219.2267858,2.535929881,2.435000788
200.681,UP,0.86,1.822727273,100,0,219,219.0556702,2.535929881,2.511154357
200.832,UP,1.36,3.523636364,100,0,219,218.750989,2.535929881,2.646750108
200.981,UP,1.36,6.142727273,100,0,219,218.4979623,2.535929881,2.759357439
201.132,UP,2.38,9.727272727,100,0,219,217.7255055,2.535929881,3.103132733
201.281,UP,3.89,14.36909091,100,0,218,215.9566706,2.980971297,3.890337501
201.431,UP,9.45,20.39,100,0,216.6947061,212.936807,3.561881148,5.234301898
201.581,UP,18.05,28.20181818,100,0,212.55022,208.785819,5.406349124,7.081663445
201.732,UP,28.66,37.25545455,100,0,204.9527623,203.4643207,8.787532425,9.449950581
201.881,UP,39.28,46.72272727,100,0,195.8040389,196.9636357,12.85909325,12.34302464
202.033,UP,51.41,56.23454545,100,0,189,188.6955582,15.88717236,16.02266159
202.181,UP,67.59,65.42545455,100,0,181,179.8617814,19.44750369,19.95405809
202.332,UP,86.79,74.01909091,100,0,172,170.8721318,23.45287644,23.95482451
202.567,HOLD_HIGH,100.95,81.73909091,100,0,154.7614569,159.1529013,31.12474208,29.17036745
202.632,HOLD_HIGH,105.5,88.40272727,100,0,151,156.3448297,32.79874617,30.42007559
202.78,HOLD_HIGH,107.01,93.96272727,100,0,145,150.9413582,35.46899467,32.82484422
202.932,HOLD_HIGH,104.99,98.51181818,100,0,144,146.9090217,35.91403609,34.61940096
203.082,HOLD_HIGH,103.98,101.4981818,100,0,144,144.8235883,35.91403609,35.54750516
203.232,HOLD_HIGH,102.97,102.7390909,100,0,144,144.2857143,35.91403609,35.7868814
203.382,HOLD_HIGH,101.96,102.6927273,100,0,144,144.3161924,35.91403609,35.77331739
203.532,HOLD_HIGH,100.44,102.2790909,100,0,144,144.4675241,35.91403609,35.70596851
203.682,HOLD_HIGH,101.45,101.6363636,100,0,145,144.6188558,35.46899467,35.63861962
203.832,HOLD_HIGH,100.44,101.2227273,100,0,145,144.7701875,35.46899467,35.57127074
203.981,HOLD_HIGH,100.44,100.8554545,100,0,145,144.9205104,35.46899467,35.50437085
204.132,HOLD_HIGH,100.44,100.58,100,0,145,145,35.46899467,35.46899467
204.282,HOLD_HIGH,100.95,100.3963636,100,0,145,145,35.46899467,35.46899467
204.432,HOLD_HIGH,99.94,100.2590909,100,0,145,145,35.46899467,35.46899467
204.581,HOLD_HIGH,100.44,100.0754545,100,0,145,145,35.46899467,35.46899467
204.732,HOLD_HIGH,99.94,99.89181818,100,0,145,145,35.46899467,35.46899467
204.882,HOLD_HIGH,99.94,99.57,100,0,145,145,35.46899467,35.46899467
205.032,HOLD_HIGH,99.94,99.15636364,100,0,145,145,35.46899467,35.46899467
205.182,HOLD_HIGH,98.93,98.65090909,100,0,145,145,35.46899467,35.46899467
205.332,HOLD_HIGH,99.43,98.19090909,100,0,145,145,35.46899467,35.46899467
205.565,DOWN,98.42,97.64,100,0,145,145.2276228,35.46899467,35.36769309
205.632,DOWN,96.9,96.85818182,100,0,145,145.3628125,35.46899467,35.30752808
205.783,DOWN,95.89,95.29545455,100,0,145,145.6674937,35.46899467,35.17193233
205.931,DOWN,95.39,92.26181818,100,0,146,145.9661216,35.02395325,35.03903054
206.083,DOWN,94.88,88.08,100,0,147,146.450403,34.57891184,34.82350525
206.231,DOWN,94.38,82.65727273,100,0,147,147.6667862,34.57891184,34.28216437
206.382,DOWN,91.34,76.31545455,100,0,147,150.0756434,34.57891184,33.21012316
206.531,DOWN,82.75,69.46818182,100,0,148.3561414,153.4715969,33.97537276,31.6987832
206.682,DOWN,66.57,62.02363636,100,0,155.2211756,158.0630809,30.92014819,29.65538264
206.831,DOWN,52.93,53.70545455,100,0,163.1362207,163.784902,27.39762532,27.10893526
206.982,DOWN,39.78,45.15818182,100,0,171.6449045,170.3854261,23.61090866,24.17142867
207.132,DOWN,28.66,36.61,100,0,180,177.6324394,19.89254511,20.94620765
207.283,DOWN,21.58,28.29272727,100,0,187,184.944788,16.7772552,17.69190964
207.432,DOWN,14,20.71,100,0,192,192.0650463,14.55204811,14.52309982
207.583,DOWN,3.89,14.64454545,100,0,198,198.8769217,11.88179962,11.49153315
207.735,HOLD_LOW,0.86,9.864545455,100,0,205,204.5903306,8.766509706,8.948829565
207.882,HOLD_LOW,0.35,6.188181818,100,0,211,209.1138885,6.096261209,6.935658931
208.031,HOLD_LOW,-0.15,3.477272727,100,0,217,212.9929452,3.426012713,5.209318036
208.182,HOLD_LOW,-0.66,1.318181818,100,0,218,215.937589,2.980971297,3.898829609
208.332,HOLD_LOW,-0.15,-0.106363636,100,0,218,217.671589,2.980971297,3.127127809
208.482,HOLD_LOW,0.35,-0.565454545,100,0,219,218.5272696,2.535929881,2.746314492
208.632,HOLD_LOW,-0.66,-0.749090909,100,0,219,218.9398908,2.535929881,2.562680971
208.782,HOLD_LOW,-1.16,-0.886363636,100,0,218.0468193,219.1450866,2.960134753,2.471360319
208.931,HOLD_LOW,-2.17,-0.794545455,100,0,220,219.2380952,2.090888465,2.429967639
209.083,HOLD_LOW,-1.67,-0.794545455,100,0,220,219.3535209,2.090888465,2.378598458
209.233,HOLD_LOW,-1.16,-0.886363636,100,0,219,219.3809524,2.535929881,2.366390294
209.381,HOLD_LOW,-1.16,-1.07,100,0,219,219.5113094,2.535929881,2.308376023
209.533,HOLD_LOW,-1.16,-1.07,100,0,220,219.5238095,2.090888465,2.302812949
209.683,HOLD_LOW,0.86,-1.07,100,0,219,219.6319812,2.535929881,2.254672082
209.833,HOLD_LOW,-0.66,-0.978181818,100,0,220,219.9346446,2.090888465,2.119974316
209.983,HOLD_LOW,-1.16,-0.84,100,0,220,220.2138921,2.090888465,1.995697611
210.133,HOLD_LOW,-1.67,-0.748181818,100,0,221,220.3971144,1.645847049,1.914156131
210.282,HOLD_LOW,-0.66,-0.610909091,100,0,221,220.69776,1.645847049,1.780356351
210.433,HOLD_LOW,-1.16,-0.427272727,100,0,221,220.8583635,1.645847049,1.70888117
210.582,HOLD_LOW,-1.16,-0.381818182,100,0,221,220.9913137,1.645847049,1.649712817
210.738,UP,-0.15,-0.151818182,100,0,221,220.8339287,1.645847049,1.719755655
210.883,UP,-0.15,0.261818182,100,0,221,220.6876414,1.645847049,1.784859575
211.032,UP,0.35,0.767272727,100,0,221,220.5373185,1.645847049,1.851759465
211.182,UP,0.86,1.732727273,100,0,220,220.3859868,2.090888465,1.919108348
211.334,UP,1.36,3.662727273,100,0,220,220.2326373,2.090888465,1.987355215
211.481,UP,1.87,6.465454545,100,0,220,219.9781883,2.090888465,2.100595569
211.634,UP,3.39,10.14181818,100,0,220,219.6946836,2.090888465,2.226766909
211.781,UP,3.89,14.92090909,100,0,220,218.7690691,2.090888465,2.638703704
211.933,UP,9.96,21.12545455,100,0,219,216.1841739,2.535929881,3.78908911
212.082,UP,20.07,28.98363636,100,0,219,211.6292212,2.535929881,5.816231706
212.233,UP,29.67,38.12909091,100,0,213.3550955,206.0032037,5.048146156,8.320042525
212.383,UP,40.29,47.50363636,100,0,200.2864623,198.6192969,10.86422922,11.60618683
212.534,UP,52.42,56.78636364,100,0,188,189.0150413,16.33221378,15.88047837
212.682,UP,68.6,65.97727273,100,0,182.652124,178.3249686,18.71224007,20.63800344
212.834,UP,87.3,74.57090909,100,0,168.4228921,168.0790739,25.04483758,25.19785095
213.058,HOLD_HIGH,101.96,82.06090909,100,0,147.079881,156.9275378,34.5433615,30.16074635
213.134,HOLD_HIGH,104.99,88.63272727,100,0,144.7497908,153.8448297,35.58034811,31.53267913
213.283,HOLD_HIGH,105.5,94.19272727,100,0,144,148.3427297,35.91403609,33.9813415
213.434,HOLD_HIGH,104.99,98.65,100,0,144.6061414,144.9768581,35.64427807,35.47929376
213.584,HOLD_HIGH,104.49,101.5445455,100,0,145,143.9729421,35.46899467,35.92607795
213.733,HOLD_HIGH,102.46,102.7390909,100,0,143,143.9047619,36.3590775,35.95642098
213.884,HOLD_HIGH,101.96,102.6009091,100,0,143.1400397,143.9047619,36.29675405,35.95642098
214.033,HOLD_HIGH,101.45,102.1872727,100,0,144,143.7953896,35.91403609,36.00509621
214.183,HOLD_HIGH,101.45,101.6818182,100,0,144,143.7845136,35.91403609,36.00993646
214.333,HOLD_HIGH,100.44,101.2681818,100,0,144,143.9358453,35.91403609,35.94258758
214.484,HOLD_HIGH,100.44,100.8545455,100,0,144,144,35.91403609,35.91403609
214.634,HOLD_HIGH,100.44,100.6254545,100,0,144,144,35.91403609,35.91403609
214.784,HOLD_HIGH,100.44,100.4418182,100,0,144,144,35.91403609,35.91403609
214.933,HOLD_HIGH,99.94,100.1663636,100,0,144,144,35.91403609,35.91403609
215.083,HOLD_HIGH,100.44,99.89090909,100,0,144,144,35.91403609,35.91403609
215.234,HOLD_HIGH,99.94,99.70727273,100,0,144,144,35.91403609,35.91403609
215.384,HOLD_HIGH,99.94,99.29363636,100,0,144,144,35.91403609,35.91403609
215.534,HOLD_HIGH,99.94,98.83454545,100,0,144,144,35.91403609,35.91403609
215.683,HOLD_HIGH,98.42,98.37545455,100,0,144,144.0121165,35.91403609,35.90864374
215.834,HOLD_HIGH,98.42,97.96181818,100,0,144,144.1644571,35.91403609,35.84084587
216.058,DOWN,98.42,97.41090909,100,0,144,144.5427964,35.91403609,35.67246923
216.134,DOWN,95.89,96.58363636,100,0,144,144.6961458,35.91403609,35.60422236
216.285,DOWN,95.39,95.06727273,100,0,145,145.000827,35.46899467,35.46862661
216.433,DOWN,95.39,92.26363636,100,0,146,145.2994549,35.02395325,35.33572482
216.584,DOWN,95.39,88.35727273,100,0,146,145.6844628,35.02395325,35.16438039
216.733,DOWN,94.38,83.16454545,100,0,146,146.3333931,35.02395325,34.87557952
216.885,DOWN,90.84,76.96090909,100,0,146,147.4726681,35.02395325,34.36855497
217.033,DOWN,83.26,70.25181818,100,0,146.8561414,149.5841279,34.64293489,33.4288679
217.185,DOWN,69.1,62.85272727,100,0,149.1529607,153.1056157,33.62075516,31.86165997
217.335,DOWN,55.45,54.62636364,100,0,153.0177858,158.1755596,31.90074792,29.60532498
217.484,DOWN,41.3,46.03272727,100,0,162.6449045,165.0939301,27.6162814,26.52636357
217.633,DOWN,30.18,37.43909091,100,0,171,173.0114437,23.89791785,23.0027421
217.783,DOWN,22.09,29.16727273,100,0,181.2379156,181.7027768,19.34162138,19.13473891
217.934,DOWN,14,21.58454545,100,0,193.8353733,190.4727127,13.735231,15.2317542
218.083,DOWN,4.9,15.28909091,100,0,200.3057122,197.8704748,10.85566218,11.93944368
218.262,HOLD_LOW,0.86,10.14272727,100,0,210.5771079,205.0142711,6.28446573,8.760158462
218.383,HOLD_LOW,-0.15,6.236363636,100,0,212,208.4538207,5.651219793,7.229416454
218.534,HOLD_LOW,-0.15,3.387272727,100,0,213,211.2788015,5.206178377,5.972182976
218.683,HOLD_LOW,-0.15,1.273636364,100,0,213.8137685,213.1195309,4.844017697,5.152982197
218.833,HOLD_LOW,-0.15,-0.150909091,100,0,214,213.9984256,4.761136961,4.761837618
218.983,HOLD_LOW,-1.16,-0.61,100,0,214.1697007,214.5480525,4.685613125,4.517230909
219.134,HOLD_LOW,-1.67,-0.748181818,100,0,215,215.0050743,4.316095545,4.313837284
219.282,HOLD_LOW,-1.16,-0.794545455,100,0,216,215.3337568,3.871054129,4.167559944
219.433,HOLD_LOW,-1.16,-0.886363636,100,0,216,215.638438,3.871054129,4.031964194
219.583,HOLD_LOW,-1.67,-0.978181818,100,0,216,215.8515031,3.871054129,3.9371414
219.734,HOLD_LOW,-0.15,-1.07,100,0,216,216,3.871054129,3.871054129
219.883,HOLD_LOW,-0.66,-1.07,100,0,216,216,3.871054129,3.871054129
220.033,HOLD_LOW,-0.66,-0.978181818,100,0,216,216,3.871054129,3.871054129
220.184,HOLD_LOW,-1.16,-0.932727273,100,0,216,216,3.871054129,3.871054129
220.333,HOLD_LOW,-1.16,-0.840909091,100,0,216,216,3.871054129,3.871054129
220.483,HOLD_LOW,-1.16,-0.610909091,100,0,216,216.1404458,3.871054129,3.808549933
220.634,HOLD_LOW,-1.16,-0.657272727,100,0,216,216.2927864,3.871054129,3.740752058
220.784,HOLD_LOW,-0.66,-0.519090909,100,0,216,216.4441181,3.871054129,3.673403176
220.934,HOLD_LOW,-0.66,-0.380909091,100,0,217,216.5954498,3.426012713,3.606054293
221.083,HOLD_LOW,-0.15,-0.243636364,100,0,217,216.6666667,3.426012713,3.574359852
221.263,UP,0.86,-0.014545455,100,0,217,216.6666667,3.426012713,3.574359852
221.383,UP,-0.66,0.260909091,100,0,217,216.6666667,3.426012713,3.574359852
221.533,UP,0.86,0.72,100,0,216,216.6666667,3.871054129,3.574359852
221.684,UP,0.86,1.547272727,100,0,216,216.6666667,3.871054129,3.574359852
221.834,UP,0.35,3.248181818,100,0,216.5722431,216.5917979,3.616382265,3.607679532
221.984,UP,1.36,5.821818182,100,0,217,216.404742,3.426012713,3.690927183
222.133,UP,1.87,9.314545455,100,0,217,216.1561445,3.426012713,3.80156338
222.284,UP,3.89,14.00181818,100,0,216,215.6464493,3.871054129,4.02839885
222.434,UP,8.44,19.93,100,0,215.7158925,214.4702294,3.99749372,4.551865394
222.585,UP,18.05,27.51272727,100,0,214.03348,212.1341933,4.746236987,5.591498208
222.735,UP,28.16,36.70363636,100,0,212.3387739,208.5937784,5.500451384,7.167129463
222.885,UP,39.28,46.07909091,100,0,206.6432311,204.2297254,8.035203796,9.109313803
223.034,UP,50.9,55.45363636,100,0,199.0161125,198.1520643,11.42958748,11.81412472
223.185,UP,66.07,64.64454545,100,0,192,189.6631745,14.55204811,15.59203226
223.334,UP,84.27,73.28454545,100,0,186,179.5130634,17.22229661,20.10925208
223.572,HOLD_HIGH,101.45,80.95818182,100,0,162,164.9197508,27.9032906,26.60388056
223.634,HOLD_HIGH,104.49,87.62090909,100,0,154.9216371,161.6143024,31.05345522,28.07494202
223.785,HOLD_HIGH,104.99,93.22727273,100,0,144,154.2945478,35.91403609,31.33253598
223.935,HOLD_HIGH,104.99,97.77727273,100,0,143,148.1917418,36.3590775,34.04853739
224.085,HOLD_HIGH,103.48,100.9481818,100,0,143,144.3936867,36.3590775,35.73882918
224.234,HOLD_HIGH,102.46,102.4645455,100,0,143,143.2857143,36.3590775,36.23192281
224.385,HOLD_HIGH,101.45,102.3727273,100,0,143,143.3151835,36.3590775,36.2188078
224.534,HOLD_HIGH,100.95,102.0045455,100,0,143,143.4655063,36.3590775,36.15190791
224.685,HOLD_HIGH,100.95,101.5909091,100,0,144,143.6178469,35.91403609,36.08411003
224.835,HOLD_HIGH,100.95,101.1772727,100,0,144,143.7691786,35.91403609,36.01676115
224.985,HOLD_HIGH,100.95,100.9009091,100,0,144,143.9838779,35.91403609,35.9212111
225.134,HOLD_HIGH,100.44,100.6718182,100,0,144,144.2136903,35.91403609,35.81893503
225.285,HOLD_HIGH,100.44,100.4427273,100,0,144,144.3660309,35.91403609,35.75113716
225.434,HOLD_HIGH,100.44,100.2127273,100,0,144.8434295,144.5163538,35.53867502,35.68423727
225.585,HOLD_HIGH,100.44,100.0745455,100,0,145,144.6686944,35.46899467,35.61643939
225.734,HOLD_HIGH,100.44,99.84454545,100,0,145,144.8190172,35.46899467,35.5495395
225.885,HOLD_HIGH,99.94,99.52272727,100,0,145,144.9713578,35.46899467,35.48174163
226.035,HOLD_HIGH,98.93,99.01727273,100,0,145,145,35.46899467,35.46899467
226.185,HOLD_HIGH,98.42,98.60363636,100,0,145,145,35.46899467,35.46899467
226.335,HOLD_HIGH,99.43,98.09818182,100,0,145,145,35.46899467,35.46899467
226.571,DOWN,98.42,97.54727273,100,0,145,145.2316583,35.46899467,35.36589711
226.635,DOWN,97.41,96.76636364,100,0,145,145.3607947,35.46899467,35.30842607
226.785,DOWN,94.88,95.34181818,100,0,145,145.6634582,35.46899467,35.1737283
226.935,DOWN,95.89,92.67636364,100,0,146,145.9661216,35.02395325,35.03903054
227.084,DOWN,94.88,88.77,100,0,147,146.2667673,34.57891184,34.90523076
227.236,DOWN,94.38,83.48545455,100,0,147,146.5744851,34.57891184,34.7682836
227.385,DOWN,91.85,77.37363636,100,0,147,147.0815572,34.57891184,34.54261551
227.537,DOWN,84.27,70.57272727,100,0,147,147.7995048,34.57891184,34.22309911
227.685,DOWN,69.61,63.26636364,100,0,147,149.6450343,34.57891184,33.40176204
